1,63.166,96.87,44.34025,-78.73951
2,28.61,106.02,44.340015,-78.739768
3,32.139,180.64,44.339814,-78.739577
4,19.821,175.71,44.339639,-78.739328
5,51.588,185.37,44.339349,-78.739095
6,53.051,106.7,44.3391,-78.738814
7,38.356,186.81,44.339203,-78.738218
8,34.098,227.61,44.339262,-78.737787
9,47.859,93.26,44.339089,-78.737379
10,92.378,82.36,44.339381,-78.737054
11,72.562,181.11,44.339696,-78.737606
12,53.826,177.64,44.339981,-78.738208
